state	year	county	precinct	g2012_REG_tv	g2012_USP_lrv	g2012_USP_erv	g2012_USP_arv	g2012_USP_prv	g2012_USP_rv	g2012_USP_ldv	g2012_USP_edv	g2012_USP_adv	g2012_USP_pdv	g2012_USP_dv	g2012_USP_tv	cd	g2012_USH_adv	g2012_USH_arv	g2012_USH_atv	g2012_USH_edv	g2012_USH_erv	g2012_USH_etv	g2012_USH_ldv	g2012_USH_lrv	g2012_USH_ltv	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv
"AR"	2012	"Pike"	"Langley/Lodi"	252	8	3	4	62	70	5	22	0	0	0	0	4	0	6	6	7	11	18	18	127	149	25	144	173
"AR"	2012	"Pike"	"Murfreesboro East"	700	197	58	11	61	43	14	105	2	1	0	0	4	5	8	15	93	231	335	36	95	135	134	334	485
"AR"	2012	"Pike"	"Murfreesboro West"	939	268	58	19	64	72	30	149	3	2	0	0	4	11	14	28	104	296	419	59	119	190	174	429	637
"AR"	2012	"Pike"	"Newhope"	248	10	7	4	51	78	12	25	0	0	0	0	4	0	4	4	3	15	18	22	131	156	25	150	178
"AR"	2012	"Pike"	"Pisgah"	281	16	8	0	67	50	13	37	0	0	0	2	4	0	0	0	7	27	34	39	106	146	46	133	180
"AR"	2012	"Poinsett"	"Bolivar"	2828	1	10	3	9	2	46	1341	50	222	79	1	1	28	45	74	265	484	781	369	626	1039	662	1155	1894
"AR"	2012	"Poinsett"	"Greenfield Buffalo Lick"	416	1	1	0	0	0	6	219	9	33	4	0	1	1	6	8	11	30	45	58	164	231	70	200	284
"AR"	2012	"Poinsett"	"Greenwood"	1244	0	5	0	0	0	14	498	5	267	2	0	1	6	13	20	6	20	26	313	411	746	325	444	792
"AR"	2012	"Poinsett"	"Little River"	1999	0	10	0	1	0	37	613	23	412	10	0	1	92	40	137	31	29	61	499	449	980	622	518	1178
"AR"	2012	"Poinsett"	"Owen Fisher"	202	1	1	0	0	0	2	82	10	17	2	0	1	1	2	3	4	2	6	35	68	109	40	72	118
"AR"	2012	"Poinsett"	"Owen Waldenburg"	131	0	0	0	0	0	1	57	25	0	4	0	1	1	0	1	5	8	14	32	41	75	38	49	90
"AR"	2012	"Poinsett"	"Tyronza"	517	2	0	0	0	0	4	230	18	47	0	2	1	0	4	4	2	7	10	97	177	287	99	188	301
"AR"	2012	"Poinsett"	"West Prairie"	512	0	3	0	0	0	8	262	20	74	3	0	1	9	4	14	14	27	41	110	198	319	133	229	374
"AR"	2012	"Poinsett"	"Willis"	4157	1	21	0	0	0	44	1672	31	655	6	6	1	29	38	69	55	142	197	983	1144	2201	1067	1324	2467
"AR"	2012	"Polk"	"Acorn"	1027	300	270	21	2	593	59	49	5	0	113	725	4	6	20	28	44	269	322	53	294	359	103	585	711
"AR"	2012	"Polk"	"Big Fork"	123	61	12	8	0	81	13	8	0	0	21	106	4	0	8	8	6	13	20	13	58	77	19	79	105
"AR"	2012	"Polk"	"Board Camp"	536	194	130	14	0	338	59	18	0	0	77	426	4	0	13	15	17	123	144	57	191	258	74	327	417
"AR"	2012	"Polk"	"Cherry Hill"	415	144	73	16	0	233	36	33	1	0	70	307	4	0	16	16	22	77	106	31	145	186	53	238	308
"AR"	2012	"Polk"	"Cove"	662	276	64	19	0	359	50	18	1	0	69	443	4	1	19	20	24	57	82	50	266	333	75	342	435
"AR"	2012	"Polk"	"Dallas Valley"	1115	220	438	18	0	676	47	89	8	0	144	843	4	9	15	24	89	434	537	45	218	271	143	667	832
"AR"	2012	"Polk"	"Grannis"	321	161	10	5	0	176	30	3	0	0	33	214	4	0	5	5	3	10	13	39	147	191	42	162	209
"AR"	2012	"Polk"	"Hatfield"	681	243	90	20	0	353	62	22	8	0	92	465	4	7	21	28	23	86	112	60	249	318	90	356	458
"AR"	2012	"Polk"	"Ink"	253	116	27	2	0	145	24	6	4	0	34	182	4	4	2	6	7	25	35	24	114	142	35	141	183
"AR"	2012	"Polk"	"Potter"	827	226	198	20	2	446	84	64	4	0	152	615	4	3	21	24	58	198	262	72	219	320	133	440	608
"AR"	2012	"Polk"	"Precinct 1"	1035	209	283	22	0	514	78	79	8	0	165	706	4	7	22	29	81	279	374	68	218	298	156	519	701
"AR"	2012	"Polk"	"Precinct 2"	1031	194	270	27	0	491	65	98	13	0	176	689	4	13	27	40	86	274	372	75	186	271	174	487	683
"AR"	2012	"Polk"	"Precinct 3"	1112	269	282	33	0	584	84	88	6	0	178	780	4	7	32	39	91	269	370	64	279	359	162	580	768
"AR"	2012	"Polk"	"Rocky"	227	67	43	3	0	113	18	25	1	0	44	163	4	1	3	4	23	44	70	20	58	86	44	105	160
"AR"	2012	"Polk"	"Shady Grove"	592	188	149	14	0	351	46	33	3	0	82	441	4	4	10	16	30	148	183	44	181	233	78	339	432
"AR"	2012	"Polk"	"Vandervoort"	358	153	19	9	0	181	37	7	2	0	46	231	4	3	8	11	8	18	26	47	141	193	58	167	230
"AR"	2012	"Polk"	"Wickes"	598	274	38	9	0	321	52	8	0	0	60	390	4	0	9	9	9	37	47	62	252	325	71	298	381
"AR"	2012	"Pope"	"Appleton #1"	180	9	7	52	13	0	1	33	0	0	0	0	3		0	1	0	16	26	0	66	85		82	112
"AR"	2012	"Pope"	"Appleton #2"	290	30	6	42	48	3	0	45	0	0	1	0	3		3	3	0	34	40	0	98	125		135	168
"AR"	2012	"Pope"	"Atkins In"	1520	99	63	224	175	11	6	222	0	0	0	0	3		11	15	0	171	204	0	410	547		592	766
"AR"	2012	"Pope"	"Atkins Out #1"	604	53	50	84	72	2	2	78	0	0	0	0	3		2	4	0	99	113	0	162	213		263	330
"AR"	2012	"Pope"	"Atkins Out #2"	46	7	4	4	2	0	0	13	0	0	0	0	3		0	0	0	15	18	0	7	9		22	27
"AR"	2012	"Pope"	"Atkins Out #3"	151	12	12	35	18	1	0	21	0	0	0	1	3		1	1	0	26	29	0	61	72		88	102
"AR"	2012	"Pope"	"Bayliss"	476	43	24	127	46	10	3	75	0	0	0	2	3		12	13	0	72	86	0	188	232		272	331
"AR"	2012	"Pope"	"Buck Mountain"	369	41	26	93	22	0	1	59	0	0	3	0	3		1	2	0	68	83	0	121	161		190	246
"AR"	2012	"Pope"	"Caglesville #1"	250	19	17	62	29	2	1	25	0	0	0	0	3		1	3	0	38	48	0	91	101		130	152
"AR"	2012	"Pope"	"Caglesville #2"	42	4	2	9	11	0	0	5	0	0	0	0	3		0	0	0	6	8	0	17	25		23	33
"AR"	2012	"Pope"	"Crow Mountain East #1"	227	21	25	44	24	2	1	35	0	0	0	0	3		2	3	0	47	63	0	65	86		114	152
"AR"	2012	"Pope"	"Crow Mountain East #2"	351	39	26	132	8	1	1	38	0	0	0	0	3		0	2	0	63	75	0	140	173		203	250
"AR"	2012	"Pope"	"Crow Mountain West #1"	819	121	103	104	60	12	1	85	0	0	0	0	3		13	13	0	229	264	0	175	209		417	486
"AR"	2012	"Pope"	"Crow Mountain West #2"	713	104	109	122	69	12	3	92	0	0	0	0	3		13	15	0	219	259	0	193	233		425	507
"AR"	2012	"Pope"	"Dover In"	786	51	47	184	58	7	2	113	0	0	0	0	3		6	8	0	102	132	0	246	310		354	450
"AR"	2012	"Pope"	"Dover Out"	2098	254	260	493	95	28	4	250	0	2	1	0	3		29	32	0	513	618	0	607	753		1149	1403
"AR"	2012	"Pope"	"Economy"	249	7	8	69	17	4	1	45	0	0	0	1	3		1	4	0	14	25	0	91	121		106	150
"AR"	2012	"Pope"	"Freeman"	51	3	2	10	2	2	0	12	0	0	0	1	3		2	2	0	5	14	0	12	16		19	32
"AR"	2012	"Pope"	"Hector In"	277	7	9	86	2	0	0	35	0	0	1	0	3		0	0	0	17	21	0	99	120		116	141
"AR"	2012	"Pope"	"Hector Out"	368	15	13	138	2	0	2	67	0	0	0	0	3		1	3	0	23	32	0	157	201		181	236
"AR"	2012	"Pope"	"London In"	571	36	47	108	40	4	6	110	0	0	0	1	3		5	9	0	81	99	0	164	226		250	334
"AR"	2012	"Pope"	"London Out"	1486	161	179	279	117	18	5	218	0	0	0	1	3		19	24	0	345	426	0	406	521		770	971
"AR"	2012	"Pope"	"Martin #1"	520	30	26	163	14	4	4	82	0	0	2	0	3		3	6	0	58	68	0	194	248		255	322
"AR"	2012	"Pope"	"Martin #2"	188	11	10	70	7	1	0	18	0	0	0	0	3		1	1	0	19	23	0	81	98		101	122
"AR"	2012	"Pope"	"Martin #3"	104	6	6	34	3	0	0	17	0	0	0	0	3		0	0	0	12	12	0	38	53		50	65
"AR"	2012	"Pope"	"Moreland #1"	221	16	20	50	2	6	0	28	0	0	0	0	3		5	6	0	39	46	0	58	75		102	127
"AR"	2012	"Pope"	"Moreland #2"	95	0	13	26	3	1	0	9	0	0	0	0	3		1	1	0	11	14	0	27	38		39	53
"AR"	2012	"Pope"	"Nogo"	84	2	1	34	0	0	0	15	0	0	0	0	3		0	0	0	3	6	0	35	47		38	53
"AR"	2012	"Pope"	"Pea Ridge"	469	38	31	115	5	3	1	61	0	0	0	0	3		4	4	0	69	92	0	128	160		201	256
"AR"	2012	"Pope"	"Pottsville In #1"	1420	124	146	251	206	9	5	160	0	0	0	2	3		10	16	0	269	313	0	467	556		746	885
"AR"	2012	"Pope"	"Pottsville In #2"	105	7	10	19	0	2	0	12	0	0	0	0	3		1	1	0	16	22	0	18	26		35	49
"AR"	2012	"Pope"	"Pottsville Out #1"	1130	124	185	245	38	15	2	125	0	0	0	1	3		15	15	0	323	374	0	287	343		625	732
"AR"	2012	"Pope"	"Pottsville Out #2"	32	1	1	1	1	1	0	9	0	0	0	0	3		1	1	0	1	5	0	3	8		5	14
"AR"	2012	"Pope"	"Russellville Out #1"	696	149	144	65	23	8	2	94	0	0	1	0	3		9	11	0	301	350	0	96	120		406	481
"AR"	2012	"Pope"	"Russellville Out #2"	532	90	88	67	10	3	0	73	0	0	1	0	3		3	3	0	192	222	0	77	99		272	324
"AR"	2012	"Pope"	"Russellville Out #3"	114	9	6	10	0	0	1	11	0	0	0	0	3		0	1	0	12	19	0	11	12		23	32
"AR"	2012	"Pope"	"Russellville Out #4"	1267	227	248	115	57	24	3	173	1	0	0	2	3		24	24	0	475	592	0	177	211		676	827
"AR"	2012	"Pope"	"Russellville Ward 1A"	446	21	26	24	7	1	1	80	0	0	0	2	3		2	2	0	54	92	0	35	63		91	157
"AR"	2012	"Pope"	"Russellville Ward 1B"	1977	341	413	109	115	43	19	299	0	1	0	2	3		44	57	0	788	949	0	246	299		1078	1305
"AR"	2012	"Pope"	"Russellville Ward 1C"	578	45	48	42	6	8	6	100	0	0	0	1	3		8	14	0	102	147	0	52	83		162	244
"AR"	2012	"Pope"	"Russellville Ward 1D"	9	0	0	0	0	0	0	0	0	0	0	0	3		0	0	0	0	0	0	0	0		0	0
"AR"	2012	"Pope"	"Russellville Ward 2A"	1540	269	297	129	26	22	14	255	0	0	0	3	3		26	35	0	605	730	0	165	211		796	976
"AR"	2012	"Pope"	"Russellville Ward 2B"	2606	417	462	207	42	28	22	534	0	1	1	2	3		30	43	0	979	1236	0	272	364		1281	1643
"AR"	2012	"Pope"	"Russellville Ward 2C"	633	76	66	41	6	7	7	136	1	2	0	2	3		10	13	0	156	226	0	51	91		217	330
"AR"	2012	"Pope"	"Russellville Ward 3A"	1258	120	122	93	16	8	9	244	0	0	0	2	3		8	15	0	256	383	0	126	213		390	611
"AR"	2012	"Pope"	"Russellville Ward 3B"	1767	196	210	168	32	13	5	299	0	0	1	2	3		11	17	0	425	572	0	215	307		651	896
"AR"	2012	"Pope"	"Russellville Ward 4A"	910	108	110	105	18	9	1	130	0	0	0	1	3		9	10	0	226	299	0	120	158		355	467
"AR"	2012	"Pope"	"Russellville Ward 4B"	85	20	24	5	2	0	0	11	0	0	0	0	3		0	0	0	45	51	0	6	6		51	57
"AR"	2012	"Pope"	"Russellville Ward 4C"	721	62	53	44	15	4	3	157	0	0	1	0	3		4	8	0	138	197	0	69	127		211	332
"AR"	2012	"Pope"	"Russellville Ward 4D"	215	20	13	12	2	3	2	29	0	0	0	0	3		4	5	0	34	49	0	14	26		52	80
"AR"	2012	"Pope"	"Russellville Ward 4E"	6	1	0	0	3	0	0	3	0	0	0	0	3		0	0	0	1	1	0	4	6		5	7
"AR"	2012	"Pope"	"Russellville Ward 4F"	179	13	8	15	4	0	0	23	0	0	0	0	3		0	0	0	18	32	0	21	29		39	61
"AR"	2012	"Pope"	"Russellville Ward 4G"	33	4	4	6	1	0	0	3	0	0	0	0	3		0	0	0	8	10	0	7	9		15	19
"AR"	2012	"Pope"	"Russellville Ward 4H"	1339	130	108	95	21	3	2	215	0	0	0	0	3		3	5	0	248	360	0	119	194		370	559
"AR"	2012	"Pope"	"Scottsville #1"	391	23	8	123	18	3	2	45	0	0	1	1	3		6	7	0	33	42	0	147	177		186	226
"AR"	2012	"Pope"	"Scottsville #2"	25	3	4	8	1	0	0	0	0	0	0	0	3		0	0	0	7	7	0	9	10		16	17
"AR"	2012	"Prairie"	"Belcher/Tyler"	0	1	18	0	0	19	0	1	0	0	1	147	1	0	0	0	1	4	5	25	115	143	26	119	148
"AR"	2012	"Prairie"	"Bullard"	0	2	3	0	0	5	0	0	0	0	0	38	1	0	0	0	2	9	11	4	22	26	6	31	37
"AR"	2012	"Prairie"	"Calhoun"	0	9	15	1	0	25	0	1	0	0	1	98	1	1	1	2	10	5	16	22	51	77	33	57	95
"AR"	2012	"Prairie"	"Center"	0	1	17	0	0	18	0	0	0	0	0	149	1	0	4	4	3	18	21	20	92	116	23	114	141
"AR"	2012	"Prairie"	"Des Arc"	0	2	28	0	0	30	0	1	0	0	1	97	1	0	2	2	3	7	10	31	47	83	34	56	95
"AR"	2012	"Prairie"	"Hazen Country"	0	11	17	0	0	28	0	0	0	0	0	142	1	0	2	2	11	28	39	23	76	100	34	106	141
"AR"	2012	"Prairie"	"Hazen Ward 1"	0	12	34	1	0	47	0	0	0	0	0	183	1	1	2	3	12	13	27	46	95	147	59	110	177
